episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
8903.261906973228,0.0,1317.301336104439,1027.3478260869565,0,2,48128,48128,False,46,94,b0d2829656554afcac22739c45e953f1,2022-12-09_11-52-38,1670583158,92.04484391212463,8376.241550683975,20704,marton-ThinkPad-T440,192.168.1.134,8376.241550683975,0,94,09b96_00000,"[837.0030281105027, 1035.5609963175993, 406.52588067887285, 4.80308054060761, 853.9661292024166, 3.071437850354962, 0.0, 371.5059537331285, 587.7790025566704, 88.27675752505951, 838.7370345906355, 475.203610128053, 289.02156588636524, 906.2658861966942, 16.873924444712078, 365.2265241808397, 263.8853263151755, 1204.916667545103, 257.47801948382977, 755.3515481705571, 1508.2308888765515, 547.4450548789802, 1653.0505058622534, 2573.1489061817524, 3337.8003455590733, 363.9350418367738, 866.5041709292058, 381.0582313279004, 4954.725316385428, 297.9634925781775, 734.210720492325, 2423.806004097354, 884.3755138728852, 87.44974459173106, 328.0742599060215, 1499.5543332124794, 2524.990532202666, 3521.516319777272, 696.406392388659, 2950.9081224388437, 2460.7667822804265, 8903.261906973228, 3431.7832711726874, 2889.2693787492412, 868.2700634165177, 345.9037873585832]","[1454, 1673, 205, 201, 1299, 643, 150, 485, 67, 249, 304, 593, 256, 2157, 355, 271, 402, 598, 250, 196, 1119, 489, 1541, 1873, 2005, 503, 1016, 292, 3785, 1285, 549, 1880, 272, 82, 91, 889, 1674, 2727, 472, 2452, 1294, 5523, 1620, 1435, 302, 280]",7221.021,70.904,82258.661,6.224,3.82,48128,48128,48128,43.74015151515151,80.7098484848485,0.0,3.4171875000000003,9.012116350811364e-05,223.91866970062256,-0.22379522037226707,224.0810375213623,0.9179003,0.01797392062144354,2.2680697590112686,0.0
8903.261906973228,0.0,1317.301336104439,1027.3478260869565,0,2,48640,48640,False,46,95,b0d2829656554afcac22739c45e953f1,2022-12-09_11-54-10,1670583250,91.88609385490417,8468.12764453888,20704,marton-ThinkPad-T440,192.168.1.134,8468.12764453888,0,95,09b96_00000,"[837.0030281105027, 1035.5609963175993, 406.52588067887285, 4.80308054060761, 853.9661292024166, 3.071437850354962, 0.0, 371.5059537331285, 587.7790025566704, 88.27675752505951, 838.7370345906355, 475.203610128053, 289.02156588636524, 906.2658861966942, 16.873924444712078, 365.2265241808397, 263.8853263151755, 1204.916667545103, 257.47801948382977, 755.3515481705571, 1508.2308888765515, 547.4450548789802, 1653.0505058622534, 2573.1489061817524, 3337.8003455590733, 363.9350418367738, 866.5041709292058, 381.0582313279004, 4954.725316385428, 297.9634925781775, 734.210720492325, 2423.806004097354, 884.3755138728852, 87.44974459173106, 328.0742599060215, 1499.5543332124794, 2524.990532202666, 3521.516319777272, 696.406392388659, 2950.9081224388437, 2460.7667822804265, 8903.261906973228, 3431.7832711726874, 2889.2693787492412, 868.2700634165177, 345.9037873585832]","[1454, 1673, 205, 201, 1299, 643, 150, 485, 67, 249, 304, 593, 256, 2157, 355, 271, 402, 598, 250, 196, 1119, 489, 1541, 1873, 2005, 503, 1016, 292, 3785, 1285, 549, 1880, 272, 82, 91, 889, 1674, 2727, 472, 2452, 1294, 5523, 1620, 1435, 302, 280]",7261.545,70.508,82561.225,6.201,3.837,48640,48640,48640,43.90916030534351,78.57786259541984,0.0,3.4171875000000003,9.012116350811364e-05,83.43809866905212,-0.19276493357028812,83.58234238624573,0.8303218,0.014199447177816182,1.8991686776280403,0.0
8903.261906973228,0.0,1317.628018593506,1018.7234042553191,1,2,49152,49152,False,47,96,b0d2829656554afcac22739c45e953f1,2022-12-09_11-55-42,1670583342,91.74076676368713,8559.868411302567,20704,marton-ThinkPad-T440,192.168.1.134,8559.868411302567,0,96,09b96_00000,"[837.0030281105027, 1035.5609963175993, 406.52588067887285, 4.80308054060761, 853.9661292024166, 3.071437850354962, 0.0, 371.5059537331285, 587.7790025566704, 88.27675752505951, 838.7370345906355, 475.203610128053, 289.02156588636524, 906.2658861966942, 16.873924444712078, 365.2265241808397, 263.8853263151755, 1204.916667545103, 257.47801948382977, 755.3515481705571, 1508.2308888765515, 547.4450548789802, 1653.0505058622534, 2573.1489061817524, 3337.8003455590733, 363.9350418367738, 866.5041709292058, 381.0582313279004, 4954.725316385428, 297.9634925781775, 734.210720492325, 2423.806004097354, 884.3755138728852, 87.44974459173106, 328.0742599060215, 1499.5543332124794, 2524.990532202666, 3521.516319777272, 696.406392388659, 2950.9081224388437, 2460.7667822804265, 8903.261906973228, 3431.7832711726874, 2889.2693787492412, 868.2700634165177, 345.9037873585832, 1332.6554130905877]","[1454, 1673, 205, 201, 1299, 643, 150, 485, 67, 249, 304, 593, 256, 2157, 355, 271, 402, 598, 250, 196, 1119, 489, 1541, 1873, 2005, 503, 1016, 292, 3785, 1285, 549, 1880, 272, 82, 91, 889, 1674, 2727, 472, 2452, 1294, 5523, 1620, 1435, 302, 280, 622]",7268.118,70.445,82845.327,6.18,3.869,49152,49152,49152,43.936641221374046,79.60610687022901,0.0,3.4171875000000003,9.012116350811364e-05,470.7576587200165,-0.16371930367313325,470.8775734901428,0.84679306,0.012819494004361331,2.074575200676918,0.0
8903.261906973228,0.0,1292.9907825350745,1003.5416666666666,1,2,49664,49664,False,48,97,b0d2829656554afcac22739c45e953f1,2022-12-09_11-57-14,1670583434,91.78147625923157,8651.649887561798,20704,marton-ThinkPad-T440,192.168.1.134,8651.649887561798,0,97,09b96_00000,"[837.0030281105027, 1035.5609963175993, 406.52588067887285, 4.80308054060761, 853.9661292024166, 3.071437850354962, 0.0, 371.5059537331285, 587.7790025566704, 88.27675752505951, 838.7370345906355, 475.203610128053, 289.02156588636524, 906.2658861966942, 16.873924444712078, 365.2265241808397, 263.8853263151755, 1204.916667545103, 257.47801948382977, 755.3515481705571, 1508.2308888765515, 547.4450548789802, 1653.0505058622534, 2573.1489061817524, 3337.8003455590733, 363.9350418367738, 866.5041709292058, 381.0582313279004, 4954.725316385428, 297.9634925781775, 734.210720492325, 2423.806004097354, 884.3755138728852, 87.44974459173106, 328.0742599060215, 1499.5543332124794, 2524.990532202666, 3521.516319777272, 696.406392388659, 2950.9081224388437, 2460.7667822804265, 8903.261906973228, 3431.7832711726874, 2889.2693787492412, 868.2700634165177, 345.9037873585832, 1332.6554130905877, 135.04068778879056]","[1454, 1673, 205, 201, 1299, 643, 150, 485, 67, 249, 304, 593, 256, 2157, 355, 271, 402, 598, 250, 196, 1119, 489, 1541, 1873, 2005, 503, 1016, 292, 3785, 1285, 549, 1880, 272, 82, 91, 889, 1674, 2727, 472, 2452, 1294, 5523, 1620, 1435, 302, 280, 622, 290]",7289.214,70.241,83135.173,6.159,3.899,49664,49664,49664,44.58167938931298,79.0824427480916,0.0,3.4171875000000003,9.012116350811364e-05,728.6199202537537,-0.14118418481666595,728.7244682312012,0.73274904,0.010719262878410518,2.1007840260863304,0.0
8903.261906973228,0.0,1292.9907825350745,1003.5416666666666,0,2,50176,50176,False,48,98,b0d2829656554afcac22739c45e953f1,2022-12-09_11-58-43,1670583523,89.15916347503662,8740.809051036835,20704,marton-ThinkPad-T440,192.168.1.134,8740.809051036835,0,98,09b96_00000,"[837.0030281105027, 1035.5609963175993, 406.52588067887285, 4.80308054060761, 853.9661292024166, 3.071437850354962, 0.0, 371.5059537331285, 587.7790025566704, 88.27675752505951, 838.7370345906355, 475.203610128053, 289.02156588636524, 906.2658861966942, 16.873924444712078, 365.2265241808397, 263.8853263151755, 1204.916667545103, 257.47801948382977, 755.3515481705571, 1508.2308888765515, 547.4450548789802, 1653.0505058622534, 2573.1489061817524, 3337.8003455590733, 363.9350418367738, 866.5041709292058, 381.0582313279004, 4954.725316385428, 297.9634925781775, 734.210720492325, 2423.806004097354, 884.3755138728852, 87.44974459173106, 328.0742599060215, 1499.5543332124794, 2524.990532202666, 3521.516319777272, 696.406392388659, 2950.9081224388437, 2460.7667822804265, 8903.261906973228, 3431.7832711726874, 2889.2693787492412, 868.2700634165177, 345.9037873585832, 1332.6554130905877, 135.04068778879056]","[1454, 1673, 205, 201, 1299, 643, 150, 485, 67, 249, 304, 593, 256, 2157, 355, 271, 402, 598, 250, 196, 1119, 489, 1541, 1873, 2005, 503, 1016, 292, 3785, 1285, 549, 1880, 272, 82, 91, 889, 1674, 2727, 472, 2452, 1294, 5523, 1620, 1435, 302, 280, 622, 290]",7262.874,70.496,83185.521,6.155,3.864,50176,50176,50176,43.270078740157494,79.89212598425196,0.0,3.4171875000000003,9.012116350811364e-05,54.200814723968506,-0.20538568519987166,54.35356104373932,0.7954326,0.01540431595640257,1.6415992975234985,0.0
8903.261906973228,0.0,1292.9907825350745,1003.5416666666666,0,2,50688,50688,False,48,99,b0d2829656554afcac22739c45e953f1,2022-12-09_12-00-14,1670583614,90.55152440071106,8831.360575437546,20704,marton-ThinkPad-T440,192.168.1.134,8831.360575437546,0,99,09b96_00000,"[837.0030281105027, 1035.5609963175993, 406.52588067887285, 4.80308054060761, 853.9661292024166, 3.071437850354962, 0.0, 371.5059537331285, 587.7790025566704, 88.27675752505951, 838.7370345906355, 475.203610128053, 289.02156588636524, 906.2658861966942, 16.873924444712078, 365.2265241808397, 263.8853263151755, 1204.916667545103, 257.47801948382977, 755.3515481705571, 1508.2308888765515, 547.4450548789802, 1653.0505058622534, 2573.1489061817524, 3337.8003455590733, 363.9350418367738, 866.5041709292058, 381.0582313279004, 4954.725316385428, 297.9634925781775, 734.210720492325, 2423.806004097354, 884.3755138728852, 87.44974459173106, 328.0742599060215, 1499.5543332124794, 2524.990532202666, 3521.516319777272, 696.406392388659, 2950.9081224388437, 2460.7667822804265, 8903.261906973228, 3431.7832711726874, 2889.2693787492412, 868.2700634165177, 345.9037873585832, 1332.6554130905877, 135.04068778879056]","[1454, 1673, 205, 201, 1299, 643, 150, 485, 67, 249, 304, 593, 256, 2157, 355, 271, 402, 598, 250, 196, 1119, 489, 1541, 1873, 2005, 503, 1016, 292, 3785, 1285, 549, 1880, 272, 82, 91, 889, 1674, 2727, 472, 2452, 1294, 5523, 1620, 1435, 302, 280, 622, 290]",7240.443,70.714,83403.351,6.139,3.856,50688,50688,50688,43.323255813953494,79.45193798449611,0.0,3.4171875000000003,9.012116350811364e-05,46.06464421749115,-0.20330146164633334,46.21398377418518,0.7169687,0.01579174870857969,1.6589376255869865,0.0
8903.261906973228,0.0,1292.9907825350745,1003.5416666666666,0,2,51200,51200,False,48,100,b0d2829656554afcac22739c45e953f1,2022-12-09_12-01-45,1670583705,90.60923647880554,8921.969811916351,20704,marton-ThinkPad-T440,192.168.1.134,8921.969811916351,0,100,09b96_00000,"[837.0030281105027, 1035.5609963175993, 406.52588067887285, 4.80308054060761, 853.9661292024166, 3.071437850354962, 0.0, 371.5059537331285, 587.7790025566704, 88.27675752505951, 838.7370345906355, 475.203610128053, 289.02156588636524, 906.2658861966942, 16.873924444712078, 365.2265241808397, 263.8853263151755, 1204.916667545103, 257.47801948382977, 755.3515481705571, 1508.2308888765515, 547.4450548789802, 1653.0505058622534, 2573.1489061817524, 3337.8003455590733, 363.9350418367738, 866.5041709292058, 381.0582313279004, 4954.725316385428, 297.9634925781775, 734.210720492325, 2423.806004097354, 884.3755138728852, 87.44974459173106, 328.0742599060215, 1499.5543332124794, 2524.990532202666, 3521.516319777272, 696.406392388659, 2950.9081224388437, 2460.7667822804265, 8903.261906973228, 3431.7832711726874, 2889.2693787492412, 868.2700634165177, 345.9037873585832, 1332.6554130905877, 135.04068778879056]","[1454, 1673, 205, 201, 1299, 643, 150, 485, 67, 249, 304, 593, 256, 2157, 355, 271, 402, 598, 250, 196, 1119, 489, 1541, 1873, 2005, 503, 1016, 292, 3785, 1285, 549, 1880, 272, 82, 91, 889, 1674, 2727, 472, 2452, 1294, 5523, 1620, 1435, 302, 280, 622, 290]",7226.599,70.849,83542.889,6.129,3.864,51200,51200,51200,44.362307692307695,79.96846153846153,0.0,3.4171875000000003,9.012116350811364e-05,114.78221678733826,-0.17757551872637123,114.91710042953491,0.71820635,0.012493458110839128,1.8179843947291374,0.0
8903.261906973228,0.0,1292.9907825350745,1003.5416666666666,0,2,51712,51712,False,48,101,b0d2829656554afcac22739c45e953f1,2022-12-09_12-03-14,1670583794,89.82437181472778,9011.79418373108,20704,marton-ThinkPad-T440,192.168.1.134,9011.79418373108,0,101,09b96_00000,"[837.0030281105027, 1035.5609963175993, 406.52588067887285, 4.80308054060761, 853.9661292024166, 3.071437850354962, 0.0, 371.5059537331285, 587.7790025566704, 88.27675752505951, 838.7370345906355, 475.203610128053, 289.02156588636524, 906.2658861966942, 16.873924444712078, 365.2265241808397, 263.8853263151755, 1204.916667545103, 257.47801948382977, 755.3515481705571, 1508.2308888765515, 547.4450548789802, 1653.0505058622534, 2573.1489061817524, 3337.8003455590733, 363.9350418367738, 866.5041709292058, 381.0582313279004, 4954.725316385428, 297.9634925781775, 734.210720492325, 2423.806004097354, 884.3755138728852, 87.44974459173106, 328.0742599060215, 1499.5543332124794, 2524.990532202666, 3521.516319777272, 696.406392388659, 2950.9081224388437, 2460.7667822804265, 8903.261906973228, 3431.7832711726874, 2889.2693787492412, 868.2700634165177, 345.9037873585832, 1332.6554130905877, 135.04068778879056]","[1454, 1673, 205, 201, 1299, 643, 150, 485, 67, 249, 304, 593, 256, 2157, 355, 271, 402, 598, 250, 196, 1119, 489, 1541, 1873, 2005, 503, 1016, 292, 3785, 1285, 549, 1880, 272, 82, 91, 889, 1674, 2727, 472, 2452, 1294, 5523, 1620, 1435, 302, 280, 622, 290]",7226.803,70.847,83630.601,6.122,3.837,51712,51712,51712,43.422656249999996,80.021875,0.0,3.4171875000000003,9.012116350811364e-05,106.79538583755493,-0.19111586944200099,106.9384515285492,0.9076655,0.014061924768611789,1.8849573507905006,0.0
8903.261906973228,0.0,1336.6359459123353,1008.1224489795918,1,2,52224,52224,False,49,102,b0d2829656554afcac22739c45e953f1,2022-12-09_12-04-44,1670583884,89.72553730010986,9101.519721031189,20704,marton-ThinkPad-T440,192.168.1.134,9101.519721031189,0,102,09b96_00000,"[837.0030281105027, 1035.5609963175993, 406.52588067887285, 4.80308054060761, 853.9661292024166, 3.071437850354962, 0.0, 371.5059537331285, 587.7790025566704, 88.27675752505951, 838.7370345906355, 475.203610128053, 289.02156588636524, 906.2658861966942, 16.873924444712078, 365.2265241808397, 263.8853263151755, 1204.916667545103, 257.47801948382977, 755.3515481705571, 1508.2308888765515, 547.4450548789802, 1653.0505058622534, 2573.1489061817524, 3337.8003455590733, 363.9350418367738, 866.5041709292058, 381.0582313279004, 4954.725316385428, 297.9634925781775, 734.210720492325, 2423.806004097354, 884.3755138728852, 87.44974459173106, 328.0742599060215, 1499.5543332124794, 2524.990532202666, 3521.516319777272, 696.406392388659, 2950.9081224388437, 2460.7667822804265, 8903.261906973228, 3431.7832711726874, 2889.2693787492412, 868.2700634165177, 345.9037873585832, 1332.6554130905877, 135.04068778879056, 3431.6037880208523]","[1454, 1673, 205, 201, 1299, 643, 150, 485, 67, 249, 304, 593, 256, 2157, 355, 271, 402, 598, 250, 196, 1119, 489, 1541, 1873, 2005, 503, 1016, 292, 3785, 1285, 549, 1880, 272, 82, 91, 889, 1674, 2727, 472, 2452, 1294, 5523, 1620, 1435, 302, 280, 622, 290, 1228]",7186.172,71.248,83764.248,6.112,3.879,52224,52224,52224,43.499218750000004,79.62734375,0.0,3.4171875000000003,9.012116350811364e-05,466.78325605392456,-0.12848400440998375,466.87611961364746,0.83275765,0.010430578549858183,1.817548155784607,0.0
8903.261906973228,0.0,1336.6359459123353,1008.1224489795918,0,2,52736,52736,False,49,103,b0d2829656554afcac22739c45e953f1,2022-12-09_12-06-14,1670583974,89.93495082855225,9191.454671859741,20704,marton-ThinkPad-T440,192.168.1.134,9191.454671859741,0,103,09b96_00000,"[837.0030281105027, 1035.5609963175993, 406.52588067887285, 4.80308054060761, 853.9661292024166, 3.071437850354962, 0.0, 371.5059537331285, 587.7790025566704, 88.27675752505951, 838.7370345906355, 475.203610128053, 289.02156588636524, 906.2658861966942, 16.873924444712078, 365.2265241808397, 263.8853263151755, 1204.916667545103, 257.47801948382977, 755.3515481705571, 1508.2308888765515, 547.4450548789802, 1653.0505058622534, 2573.1489061817524, 3337.8003455590733, 363.9350418367738, 866.5041709292058, 381.0582313279004, 4954.725316385428, 297.9634925781775, 734.210720492325, 2423.806004097354, 884.3755138728852, 87.44974459173106, 328.0742599060215, 1499.5543332124794, 2524.990532202666, 3521.516319777272, 696.406392388659, 2950.9081224388437, 2460.7667822804265, 8903.261906973228, 3431.7832711726874, 2889.2693787492412, 868.2700634165177, 345.9037873585832, 1332.6554130905877, 135.04068778879056, 3431.6037880208523]","[1454, 1673, 205, 201, 1299, 643, 150, 485, 67, 249, 304, 593, 256, 2157, 355, 271, 402, 598, 250, 196, 1119, 489, 1541, 1873, 2005, 503, 1016, 292, 3785, 1285, 549, 1880, 272, 82, 91, 889, 1674, 2727, 472, 2452, 1294, 5523, 1620, 1435, 302, 280, 622, 290, 1228]",7210.227,71.01,83500.276,6.132,3.876,52736,52736,52736,43.390625,80.43359375,0.0,3.4171875000000003,9.012116350811364e-05,89.2424099445343,-0.1900342903099954,89.3828992843628,0.76346684,0.01449824485462159,1.7363790944218636,0.0
8903.261906973228,0.0,1345.8268375849082,999.52,1,2,53248,53248,False,50,104,b0d2829656554afcac22739c45e953f1,2022-12-09_12-07-44,1670584064,89.83941173553467,9281.294083595276,20704,marton-ThinkPad-T440,192.168.1.134,9281.294083595276,0,104,09b96_00000,"[837.0030281105027, 1035.5609963175993, 406.52588067887285, 4.80308054060761, 853.9661292024166, 3.071437850354962, 0.0, 371.5059537331285, 587.7790025566704, 88.27675752505951, 838.7370345906355, 475.203610128053, 289.02156588636524, 906.2658861966942, 16.873924444712078, 365.2265241808397, 263.8853263151755, 1204.916667545103, 257.47801948382977, 755.3515481705571, 1508.2308888765515, 547.4450548789802, 1653.0505058622534, 2573.1489061817524, 3337.8003455590733, 363.9350418367738, 866.5041709292058, 381.0582313279004, 4954.725316385428, 297.9634925781775, 734.210720492325, 2423.806004097354, 884.3755138728852, 87.44974459173106, 328.0742599060215, 1499.5543332124794, 2524.990532202666, 3521.516319777272, 696.406392388659, 2950.9081224388437, 2460.7667822804265, 8903.261906973228, 3431.7832711726874, 2889.2693787492412, 868.2700634165177, 345.9037873585832, 1332.6554130905877, 135.04068778879056, 3431.6037880208523, 1796.1805295409793]","[1454, 1673, 205, 201, 1299, 643, 150, 485, 67, 249, 304, 593, 256, 2157, 355, 271, 402, 598, 250, 196, 1119, 489, 1541, 1873, 2005, 503, 1016, 292, 3785, 1285, 549, 1880, 272, 82, 91, 889, 1674, 2727, 472, 2452, 1294, 5523, 1620, 1435, 302, 280, 622, 290, 1228, 578]",7210.272,71.01,83279.906,6.148,3.844,53248,53248,53248,43.3937984496124,78.84496124031008,0.0,3.4171875000000003,9.012116350811364e-05,793.1262205839157,-0.10731847072020173,793.2049399614334,0.2503268,0.008372323121875525,1.9789930880069733,0.0
8903.261906973228,0.0,1345.8268375849082,999.52,0,2,53760,53760,False,50,105,b0d2829656554afcac22739c45e953f1,2022-12-09_12-09-14,1670584154,89.64680862426758,9370.940892219543,20704,marton-ThinkPad-T440,192.168.1.134,9370.940892219543,0,105,09b96_00000,"[837.0030281105027, 1035.5609963175993, 406.52588067887285, 4.80308054060761, 853.9661292024166, 3.071437850354962, 0.0, 371.5059537331285, 587.7790025566704, 88.27675752505951, 838.7370345906355, 475.203610128053, 289.02156588636524, 906.2658861966942, 16.873924444712078, 365.2265241808397, 263.8853263151755, 1204.916667545103, 257.47801948382977, 755.3515481705571, 1508.2308888765515, 547.4450548789802, 1653.0505058622534, 2573.1489061817524, 3337.8003455590733, 363.9350418367738, 866.5041709292058, 381.0582313279004, 4954.725316385428, 297.9634925781775, 734.210720492325, 2423.806004097354, 884.3755138728852, 87.44974459173106, 328.0742599060215, 1499.5543332124794, 2524.990532202666, 3521.516319777272, 696.406392388659, 2950.9081224388437, 2460.7667822804265, 8903.261906973228, 3431.7832711726874, 2889.2693787492412, 868.2700634165177, 345.9037873585832, 1332.6554130905877, 135.04068778879056, 3431.6037880208523, 1796.1805295409793]","[1454, 1673, 205, 201, 1299, 643, 150, 485, 67, 249, 304, 593, 256, 2157, 355, 271, 402, 598, 250, 196, 1119, 489, 1541, 1873, 2005, 503, 1016, 292, 3785, 1285, 549, 1880, 272, 82, 91, 889, 1674, 2727, 472, 2452, 1294, 5523, 1620, 1435, 302, 280, 622, 290, 1228, 578]",7160.912,71.499,83105.33,6.161,3.819,53760,53760,53760,43.171875,80.23515624999999,0.0,3.4171875000000003,9.012116350811364e-05,61.731443643569946,-0.20287170575466007,61.881412982940674,0.7398575,0.015481033420655876,1.5288893952965736,0.0
8903.261906973228,0.0,1345.8268375849082,999.52,0,2,54272,54272,False,50,106,b0d2829656554afcac22739c45e953f1,2022-12-09_12-10-45,1670584245,91.38309216499329,9462.323984384537,20704,marton-ThinkPad-T440,192.168.1.134,9462.323984384537,0,106,09b96_00000,"[837.0030281105027, 1035.5609963175993, 406.52588067887285, 4.80308054060761, 853.9661292024166, 3.071437850354962, 0.0, 371.5059537331285, 587.7790025566704, 88.27675752505951, 838.7370345906355, 475.203610128053, 289.02156588636524, 906.2658861966942, 16.873924444712078, 365.2265241808397, 263.8853263151755, 1204.916667545103, 257.47801948382977, 755.3515481705571, 1508.2308888765515, 547.4450548789802, 1653.0505058622534, 2573.1489061817524, 3337.8003455590733, 363.9350418367738, 866.5041709292058, 381.0582313279004, 4954.725316385428, 297.9634925781775, 734.210720492325, 2423.806004097354, 884.3755138728852, 87.44974459173106, 328.0742599060215, 1499.5543332124794, 2524.990532202666, 3521.516319777272, 696.406392388659, 2950.9081224388437, 2460.7667822804265, 8903.261906973228, 3431.7832711726874, 2889.2693787492412, 868.2700634165177, 345.9037873585832, 1332.6554130905877, 135.04068778879056, 3431.6037880208523, 1796.1805295409793]","[1454, 1673, 205, 201, 1299, 643, 150, 485, 67, 249, 304, 593, 256, 2157, 355, 271, 402, 598, 250, 196, 1119, 489, 1541, 1873, 2005, 503, 1016, 292, 3785, 1285, 549, 1880, 272, 82, 91, 889, 1674, 2727, 472, 2452, 1294, 5523, 1620, 1435, 302, 280, 622, 290, 1228, 578]",7203.07,71.081,83027.312,6.167,3.814,54272,54272,54272,43.27076923076924,78.90461538461537,0.0,3.4171875000000003,9.012116350811364e-05,48.175172090530396,-0.20832971576601267,48.32870054244995,0.65895116,0.01603698485996574,1.6710913106799126,0.0
8903.261906973228,0.0,1345.8268375849082,999.52,0,2,54784,54784,False,50,107,b0d2829656554afcac22739c45e953f1,2022-12-09_12-12-15,1670584335,89.76209735870361,9552.08608174324,20704,marton-ThinkPad-T440,192.168.1.134,9552.08608174324,0,107,09b96_00000,"[837.0030281105027, 1035.5609963175993, 406.52588067887285, 4.80308054060761, 853.9661292024166, 3.071437850354962, 0.0, 371.5059537331285, 587.7790025566704, 88.27675752505951, 838.7370345906355, 475.203610128053, 289.02156588636524, 906.2658861966942, 16.873924444712078, 365.2265241808397, 263.8853263151755, 1204.916667545103, 257.47801948382977, 755.3515481705571, 1508.2308888765515, 547.4450548789802, 1653.0505058622534, 2573.1489061817524, 3337.8003455590733, 363.9350418367738, 866.5041709292058, 381.0582313279004, 4954.725316385428, 297.9634925781775, 734.210720492325, 2423.806004097354, 884.3755138728852, 87.44974459173106, 328.0742599060215, 1499.5543332124794, 2524.990532202666, 3521.516319777272, 696.406392388659, 2950.9081224388437, 2460.7667822804265, 8903.261906973228, 3431.7832711726874, 2889.2693787492412, 868.2700634165177, 345.9037873585832, 1332.6554130905877, 135.04068778879056, 3431.6037880208523, 1796.1805295409793]","[1454, 1673, 205, 201, 1299, 643, 150, 485, 67, 249, 304, 593, 256, 2157, 355, 271, 402, 598, 250, 196, 1119, 489, 1541, 1873, 2005, 503, 1016, 292, 3785, 1285, 549, 1880, 272, 82, 91, 889, 1674, 2727, 472, 2452, 1294, 5523, 1620, 1435, 302, 280, 622, 290, 1228, 578]",7139.436,71.714,82889.173,6.177,3.811,54784,54784,54784,43.25234375,80.28203124999999,0.0,3.4171875000000003,9.012116350811364e-05,95.0027244091034,-0.18649312295019627,95.1422107219696,0.73532504,0.013755383028183132,1.7650396302342415,0.0
8903.261906973228,0.0,1345.8268375849082,999.52,0,2,55296,55296,False,50,108,b0d2829656554afcac22739c45e953f1,2022-12-09_12-13-46,1670584426,90.66848969459534,9642.754571437836,20704,marton-ThinkPad-T440,192.168.1.134,9642.754571437836,0,108,09b96_00000,"[837.0030281105027, 1035.5609963175993, 406.52588067887285, 4.80308054060761, 853.9661292024166, 3.071437850354962, 0.0, 371.5059537331285, 587.7790025566704, 88.27675752505951, 838.7370345906355, 475.203610128053, 289.02156588636524, 906.2658861966942, 16.873924444712078, 365.2265241808397, 263.8853263151755, 1204.916667545103, 257.47801948382977, 755.3515481705571, 1508.2308888765515, 547.4450548789802, 1653.0505058622534, 2573.1489061817524, 3337.8003455590733, 363.9350418367738, 866.5041709292058, 381.0582313279004, 4954.725316385428, 297.9634925781775, 734.210720492325, 2423.806004097354, 884.3755138728852, 87.44974459173106, 328.0742599060215, 1499.5543332124794, 2524.990532202666, 3521.516319777272, 696.406392388659, 2950.9081224388437, 2460.7667822804265, 8903.261906973228, 3431.7832711726874, 2889.2693787492412, 868.2700634165177, 345.9037873585832, 1332.6554130905877, 135.04068778879056, 3431.6037880208523, 1796.1805295409793]","[1454, 1673, 205, 201, 1299, 643, 150, 485, 67, 249, 304, 593, 256, 2157, 355, 271, 402, 598, 250, 196, 1119, 489, 1541, 1873, 2005, 503, 1016, 292, 3785, 1285, 549, 1880, 272, 82, 91, 889, 1674, 2727, 472, 2452, 1294, 5523, 1620, 1435, 302, 280, 622, 290, 1228, 578]",7163.437,71.474,83016.081,6.167,3.903,55296,55296,55296,43.55,79.71692307692308,0.0,3.4171875000000003,9.012116350811364e-05,52.81951355934143,-0.20403754781000316,52.9731068611145,0.74023604,0.014761598664335907,1.839128516614437,0.0
